,species,mirid,mirfam,chrom,start,end,strand
4839,Mus_musculus,Hsa-Mir-196-P1,Mir-196,11,96156012,96156070,+
4840,Mus_musculus,Hsa-Mir-101-P1-v1,Mir-101,4,101204154,101204210,-
4841,Mus_musculus,Hsa-Mir-17-P1c,Mir-17,5,138163797,138163858,-
4842,Mus_musculus,Hsa-Mir-154-P22,Mir-154,12,109683701,109683757,+
4843,Mus_musculus,Hsa-Mir-133-P2-v2,Mir-133,18,10782912,10782971,-
4844,Mus_musculus,Hsa-Mir-10-P3b,Mir-10,17,18051078,18051136,+
4845,Mus_musculus,Hsa-Mir-10-P2c,Mir-10,16,77395827,77395885,+
4846,Mus_musculus,Hsa-Mir-187,Mir-187,18,24562167,24562223,-
4847,Mus_musculus,Hsa-Mir-361-v2,Mir-361,X,111984525,111984584,-
4848,Mus_musculus,Hsa-Mir-3059,Mir-3059,10,101608564,101608620,+
4849,Mus_musculus,Hsa-Mir-30-P2c,Mir-30,15,68209280,68209339,-
4850,Mus_musculus,Hsa-Mir-542-v1,Mir-542,X,52138292,52138350,-
4851,Mus_musculus,Hsa-Mir-134,Mir-134,12,109700578,109700637,+
4852,Mus_musculus,Hsa-Mir-362-P2-v2,Mir-362,X,7107030,7107086,-
4853,Mus_musculus,Hsa-Let-7-P1a,Let-7,9,41448027,41448092,+
4854,Mus_musculus,Hsa-Mir-21,Mir-21,11,86474908,86474967,-
4855,Mus_musculus,Hsa-Mir-214-v1,Mir-214,1,162050965,162051026,+
4856,Mus_musculus,Hsa-Mir-17-P3c,Mir-17,5,138164009,138164069,-
4857,Mus_musculus,Hsa-Mir-30-P2b,Mir-30,4,120626743,120626803,-
4858,Mus_musculus,Hsa-Mir-26-P3,Mir-26,9,118860878,118860937,+
4859,Mus_musculus,Hsa-Mir-154-P30,Mir-154,12,109678794,109678848,+
4860,Mus_musculus,Hsa-Mir-154-P26,Mir-154,12,109679255,109679310,+
4861,Mus_musculus,Hsa-Mir-133-P3-v2,Mir-133,1,20753020,20753077,+
4862,Mus_musculus,Hsa-Mir-142-v4,Mir-142,11,87647690,87647751,+
4863,Mus_musculus,Hsa-Mir-874,Mir-874,13,58170948,58171005,-
4864,Mus_musculus,Hsa-Mir-29-P2a,Mir-29,6,31039960,31040023,-
4865,Mus_musculus,Hsa-Mir-8-P1b,Mir-8,6,124694879,124694943,-
4866,Mus_musculus,Hsa-Mir-491,Mir-491,4,88040293,88040347,+
4867,Mus_musculus,Hsa-Mir-101-P1-v2,Mir-101,4,101204153,101204211,-
4868,Mus_musculus,Hsa-Mir-3085,Mir-3085,19,42268534,42268594,-
4869,Mus_musculus,Hsa-Mir-137-P1-v1,Mir-137,3,118227513,118227570,+
4870,Mus_musculus,Hsa-Mir-154-P17,Mir-154,12,109693779,109693835,+
4871,Mus_musculus,Hsa-Mir-1911,Mir-1911,X,145889973,145890030,+
4872,Mus_musculus,Hsa-Mir-676,Mir-676,X,99424721,99424775,+
4873,Mus_musculus,Hsa-Mir-361-v1,Mir-361,X,111984525,111984586,-
4874,Mus_musculus,Hsa-Mir-490,Mir-490,6,36398697,36398755,+
4875,Mus_musculus,Hsa-Mir-186,Mir-186,3,157249921,157249980,+
4876,Mus_musculus,Hsa-Mir-342,Mir-342,12,108624896,108624961,+
4877,Mus_musculus,Hsa-Mir-194-P1,Mir-194,19,6314687,6314743,+
4878,Mus_musculus,Hsa-Mir-362-P2-v1,Mir-362,X,7107030,7107086,-
4879,Mus_musculus,Hsa-Mir-221-P2,Mir-221,X,19013139,19013202,-
4880,Mus_musculus,Hsa-Mir-203-v1,Mir-203,12,112097322,112097380,+
4881,Mus_musculus,Hsa-Mir-505-v2,Mir-505,X,59439661,59439719,-
4882,Mus_musculus,Hsa-Mir-144,Mir-144,11,77963835,77963890,+
4883,Mus_musculus,Hsa-Mir-202,Mir-202,7,139537610,139537667,-
4884,Mus_musculus,Hsa-Mir-154-P3b,Mir-154,12,109702102,109702158,+
4885,Mus_musculus,Hsa-Mir-1-P3,Mir-1,1,20749240,20749298,+
4886,Mus_musculus,Hsa-Mir-337-v1,Mir-337,12,109552248,109552307,+
4887,Mus_musculus,Hsa-Mir-192-P2,Mir-192,1,185045806,185045863,+
4888,Mus_musculus,Hsa-Mir-137-P1-v2,Mir-137,3,118227513,118227571,+
4889,Mus_musculus,Hsa-Mir-325,Mir-325,X,104422711,104422770,-
4890,Mus_musculus,Hsa-Mir-29-P1b,Mir-29,1,194719871,194719927,+
4891,Mus_musculus,Hsa-Mir-139,Mir-139,7,101124588,101124645,+
4892,Mus_musculus,Hsa-Mir-425,Mir-425,9,108445987,108446048,+
4893,Mus_musculus,Hsa-Mir-138-P2,Mir-138,8,95050939,95051006,+
4894,Mus_musculus,Hsa-Mir-10-P2b,Mir-10,17,18050455,18050513,+
4895,Mus_musculus,Hsa-Mir-770,Mir-770,12,109530140,109530199,+
4896,Mus_musculus,Hsa-Mir-511,Mir-511,2,14265822,14265879,+
4897,Mus_musculus,Hsa-Mir-430-P2,Mir-430,3,127338886,127338944,+
4898,Mus_musculus,Hsa-Mir-96-P1,Mir-96,6,30169464,30169527,-
4899,Mus_musculus,Hsa-Mir-7-P2,Mir-7,7,78538042,78538102,+
4900,Mus_musculus,Hsa-Mir-130-P2a,Mir-130,11,87003842,87003900,+
4901,Mus_musculus,Hsa-Mir-143,Mir-143,18,61782270,61782324,-
4902,Mus_musculus,Hsa-Mir-504-v1,Mir-504,X,58143028,58143086,-
4903,Mus_musculus,Hsa-Mir-455,Mir-455,4,63175103,63175158,+
4904,Mus_musculus,Hsa-Let-7-P2a3,Let-7,X,150695348,150695417,+
4905,Mus_musculus,Hsa-Mir-95-P2,Mir-95,X,102616537,102616592,-
4906,Mus_musculus,Hsa-Mir-24-P2,Mir-24,13,63449026,63449084,+
4907,Mus_musculus,Hsa-Mir-154-P14,Mir-154,12,109709736,109709789,+
4908,Mus_musculus,Hsa-Mir-330-v1,Mir-330,7,18915410,18915472,+
4909,Mus_musculus,Hsa-Mir-362-P4,Mir-362,X,7103933,7103993,-
4910,Mus_musculus,Hsa-Mir-181-P1b,Mir-181,2,38742752,38742816,+
4911,Mus_musculus,Hsa-Mir-15-P2d,Mir-15,X,52142864,52142926,-
4912,Mus_musculus,Hsa-Mir-10-P1b-v1,Mir-10,2,74556417,74556477,+
4913,Mus_musculus,Hsa-Mir-224,Mir-224,X,71304641,71304709,-
4914,Mus_musculus,Hsa-Mir-135-P3,Mir-135,1,132125840,132125899,+
4915,Mus_musculus,Hsa-Mir-324,Mir-324,11,69902885,69902940,+
4916,Mus_musculus,Hsa-Mir-218-P2,Mir-218,11,35507666,35507728,+
4917,Mus_musculus,Hsa-Mir-29-P1a,Mir-29,6,31039608,31039667,-
4918,Mus_musculus,Hsa-Mir-652,Mir-652,X,141522014,141522074,+
4919,Mus_musculus,Hsa-Mir-1298,Mir-1298,X,145847913,145847985,+
4920,Mus_musculus,Hsa-Mir-383-v1,Mir-383,8,38719292,38719353,-
4921,Mus_musculus,Hsa-Mir-184,Mir-184,9,89684316,89684376,-
4922,Mus_musculus,Hsa-Mir-370,Mir-370,12,109584703,109584758,+
4923,Mus_musculus,Hsa-Mir-181-P2b,Mir-181,2,38743856,38743914,+
4924,Mus_musculus,Hsa-Mir-34-P3a,Mir-34,13,113174082,113174142,+
4925,Mus_musculus,Hsa-Mir-744,Mir-744,11,65625569,65625646,-
4926,Mus_musculus,Hsa-Mir-132-P1,Mir-132,11,75064512,75064568,+
4927,Mus_musculus,Hsa-Mir-15-P2a,Mir-15,14,61869342,61869406,-
4928,Mus_musculus,Hsa-Mir-362-P3,Mir-362,X,7107511,7107570,-
4929,Mus_musculus,Hsa-Mir-338-P1-as,Mir-338,11,119905605,119905665,+
4930,Mus_musculus,Hsa-Mir-188-P2,Mir-188,X,7114658,7114716,-
4931,Mus_musculus,Hsa-Mir-32,Mir-32,4,56895232,56895293,-
4932,Mus_musculus,Hsa-Mir-935-v2,Mir-935,7,3463599,3463657,+
4933,Mus_musculus,Hsa-Let-7-P2a1,Let-7,13,48691665,48691736,-
4934,Mus_musculus,Hsa-Mir-147-v2,Mir-147,2,122482733,122482788,+
4935,Mus_musculus,Hsa-Mir-17-P3b,Mir-17,X,51830998,51831058,-
4936,Mus_musculus,Hsa-Mir-193-P2a,Mir-193,11,79617253,79617312,+
4937,Mus_musculus,Hsa-Mir-128-P2,Mir-128,9,111947712,111947769,-
4938,Mus_musculus,Hsa-Mir-26-P2,Mir-26,10,126831411,126831469,+
4939,Mus_musculus,Hsa-Mir-127,Mir-127,12,109559287,109559341,+
4940,Mus_musculus,Hsa-Mir-346,Mir-346,14,34616580,34616638,+
4941,Mus_musculus,Hsa-Mir-199-P1-v1,Mir-199,2,32208496,32208555,+
4942,Mus_musculus,Hsa-Mir-10-P1b-v2,Mir-10,2,74556418,74556476,+
4943,Mus_musculus,Hsa-Mir-124-P2-v1,Mir-124,3,17849849,17849906,+
4944,Mus_musculus,Hsa-Mir-188-P1,Mir-188,X,7114231,7114290,-
4945,Mus_musculus,Hsa-Mir-205-P1,Mir-205,1,193189775,193189832,-
4946,Mus_musculus,Hsa-Mir-30-P1a,Mir-30,1,23311354,23311415,+
4947,Mus_musculus,Hsa-Mir-34-P2a,Mir-34,9,51014874,51014932,-
4948,Mus_musculus,Hsa-Mir-92-P1a,Mir-92,14,115281868,115281927,+
4949,Mus_musculus,Hsa-Mir-154-P12,Mir-154,12,109710162,109710216,+
4950,Mus_musculus,Hsa-Mir-148-P1,Mir-148,6,51246809,51246868,-
4951,Mus_musculus,Hsa-Mir-29-P2b-v1,Mir-29,1,194719357,194719419,+
4952,Mus_musculus,Hsa-Mir-19-P2a,Mir-19,14,115281751,115281810,+
4953,Mus_musculus,Hsa-Mir-326,Mir-326,7,99201494,99201552,+
4954,Mus_musculus,Hsa-Mir-96-P3-v1,Mir-96,6,30169670,30169731,-
4955,Mus_musculus,Hsa-Mir-95-P4,Mir-95,X,145793609,145793670,+
4956,Mus_musculus,Hsa-Mir-199-P1-v2,Mir-199,2,32208496,32208555,+
4957,Mus_musculus,Hsa-Mir-450-P3,Mir-450,X,52136885,52136942,-
4958,Mus_musculus,Hsa-Let-7-P2a2,Let-7,15,85590816,85590883,+
4959,Mus_musculus,Hsa-Mir-452-v2,Mir-452,X,71305844,71305900,-
4960,Mus_musculus,Hsa-Mir-15-P1c,Mir-15,11,70125555,70125615,+
4961,Mus_musculus,Hsa-Mir-148-P2,Mir-148,11,96741226,96741283,+
4962,Mus_musculus,Hsa-Mir-154-P6,Mir-154,12,109706948,109707006,+
4963,Mus_musculus,Hsa-Mir-452-v1,Mir-452,X,71305841,71305901,-
4964,Mus_musculus,Hsa-Let-7-P2c1,Let-7,13,48689501,48689575,-
4965,Mus_musculus,Hsa-Mir-154-P10,Mir-154,12,109700214,109700270,+
4966,Mus_musculus,Hsa-Mir-10-P1a-v1,Mir-10,11,96208011,96208072,+
4967,Mus_musculus,Hsa-Mir-142-v2,Mir-142,11,87647692,87647749,+
4968,Mus_musculus,Hsa-Mir-192-P1,Mir-192,19,6314886,6314949,+
4969,Mus_musculus,Hsa-Mir-101-P2-v2,Mir-101,19,29112701,29112758,+
4970,Mus_musculus,Hsa-Mir-376-P1,Mir-376,12,109690220,109690276,+
4971,Mus_musculus,Hsa-Mir-214-v2,Mir-214,1,162050965,162051026,+
4972,Mus_musculus,Hsa-Mir-499,Mir-499,2,155464812,155464869,+
4973,Mus_musculus,Hsa-Mir-154-P1,Mir-154,12,109704871,109704927,+
4974,Mus_musculus,Hsa-Mir-190-P2,Mir-190,3,89977336,89977394,+
4975,Mus_musculus,Hsa-Mir-592,Mir-592,6,27936671,27936731,-
4976,Mus_musculus,Hsa-Mir-154-P18,Mir-154,12,109681767,109681821,+
4977,Mus_musculus,Hsa-Mir-154-P7,Mir-154,12,109675498,109675554,+
4978,Mus_musculus,Hsa-Mir-15-P1d,Mir-15,X,52143151,52143208,-
4979,Mus_musculus,Hsa-Mir-138-P1,Mir-138,9,122511962,122512021,+
4980,Mus_musculus,Hsa-Mir-430-P3,Mir-430,3,127339018,127339072,+
4981,Mus_musculus,Hsa-Mir-504-v2,Mir-504,X,58143029,58143085,-
4982,Mus_musculus,Hsa-Mir-615,Mir-615,15,102923357,102923419,+
4983,Mus_musculus,Hsa-Mir-199-P3-v1,Mir-199,1,162045412,162045471,+
4984,Mus_musculus,Hsa-Mir-185,Mir-185,16,18145269,18145323,-
4985,Mus_musculus,Hsa-Mir-208-P1,Mir-208,14,55186529,55186585,-
4986,Mus_musculus,Hsa-Mir-29-P2b-v2,Mir-29,1,194719358,194719418,+
4987,Mus_musculus,Hsa-Mir-92-P2c,Mir-92,5,138163594,138163653,-
4988,Mus_musculus,Hsa-Mir-136-v2,Mir-136,12,109561764,109561818,+
4989,Mus_musculus,Hsa-Mir-30-P1c,Mir-30,15,68213066,68213127,-
4990,Mus_musculus,Hsa-Mir-376-P4,Mir-376,12,109689166,109689222,+
4991,Mus_musculus,Hsa-Mir-146-P1,Mir-146,11,43265226,43265283,-
4992,Mus_musculus,Hsa-Mir-551-P2,Mir-551,3,29470988,29471046,+
4993,Mus_musculus,Hsa-Mir-133-P3-v1,Mir-133,1,20753020,20753077,+
4994,Mus_musculus,Hsa-Mir-17-P2b,Mir-17,X,51831216,51831280,-
4995,Mus_musculus,Hsa-Mir-204-P1,Mir-204,19,22727973,22728031,+
4996,Mus_musculus,Hsa-Mir-218-P1,Mir-218,5,48381307,48381369,+
4997,Mus_musculus,Hsa-Mir-181-P1a,Mir-181,1,137894205,137894265,+
4998,Mus_musculus,Hsa-Mir-23-P2,Mir-23,13,63448304,63448363,+
4999,Mus_musculus,Hsa-Mir-671,Mir-671,5,24797129,24797187,+
5000,Mus_musculus,Hsa-Let-7-P1b,Let-7,17,18050627,18050692,+
5001,Mus_musculus,Hsa-Mir-154-P3a-v2,Mir-154,12,109678956,109679010,+
5002,Mus_musculus,Hsa-Mir-1-P2,Mir-1,18,10785485,10785545,-
5003,Mus_musculus,Hsa-Mir-19-P2b,Mir-19,X,51830868,51830933,-
5004,Mus_musculus,Hsa-Mir-7-P1,Mir-7,13,58540614,58540677,-
5005,Mus_musculus,Hsa-Mir-9-P1,Mir-9,3,88122919,88122978,+
5006,Mus_musculus,Hsa-Mir-191,Mir-191,9,108445523,108445585,+
5007,Mus_musculus,Hsa-Mir-140-v1,Mir-140,8,108277880,108277940,+
5008,Mus_musculus,Hsa-Mir-126-v3,Mir-126,2,26481376,26481433,+
5009,Mus_musculus,Hsa-Mir-194-P2,Mir-194,1,185045521,185045576,+
5010,Mus_musculus,Hsa-Mir-33-P1,Mir-33,15,82082327,82082386,+
5011,Mus_musculus,Hsa-Let-7-P2b2,Let-7,15,85591525,85591598,+
5012,Mus_musculus,Hsa-Mir-653,Mir-653,6,3721314,3721372,-
5013,Mus_musculus,Hsa-Mir-154-P19,Mir-154,12,109685190,109685248,+
5014,Mus_musculus,Hsa-Mir-1271,Mir-1271,13,54725964,54726020,+
5015,Mus_musculus,Hsa-Mir-154-P4a,Mir-154,12,109679936,109679994,+
5016,Mus_musculus,Hsa-Mir-128-P1,Mir-128,1,128130105,128130159,+
5017,Mus_musculus,Hsa-Mir-154-P23,Mir-154,12,109689668,109689722,+
5018,Mus_musculus,Hsa-Mir-199-P2-v2,Mir-199,9,21407794,21407855,-
5019,Mus_musculus,Hsa-Mir-193-P2b,Mir-193,16,13271718,13271777,+
5020,Mus_musculus,Hsa-Mir-154-P9,Mir-154,12,109693262,109693323,+
5021,Mus_musculus,Hsa-Mir-375,Mir-375,1,74939820,74939876,-
5022,Mus_musculus,Hsa-Mir-154-P8,Mir-154,12,109678239,109678294,+
5023,Mus_musculus,Hsa-Mir-760,Mir-760,3,122087263,122087320,-
5024,Mus_musculus,Hsa-Mir-92-P1b,Mir-92,X,51830730,51830789,-
5025,Mus_musculus,Hsa-Mir-15-P2b,Mir-15,3,68917250,68917313,+
5026,Mus_musculus,Hsa-Mir-135-P1,Mir-135,9,106031338,106031396,+
5027,Mus_musculus,Hsa-Mir-92-P1c,Mir-92,3,89134433,89134495,-
5028,Mus_musculus,Hsa-Mir-30-P1b,Mir-30,4,120629815,120629878,-
5029,Mus_musculus,Hsa-Mir-544,Mir-544,12,109695768,109695823,+
5030,Mus_musculus,Hsa-Mir-219-P2,Mir-219,2,29735657,29735721,-
5031,Mus_musculus,Hsa-Mir-154-P29,Mir-154,12,109682148,109682203,+
5032,Mus_musculus,Hsa-Let-7-P2c3,Let-7,9,106056044,106056120,+
5033,Mus_musculus,Hsa-Mir-1-P1,Mir-1,2,180030849,180030908,+
5034,Mus_musculus,Hsa-Mir-488,Mir-488,1,158333220,158333277,+
5035,Mus_musculus,Hsa-Mir-154-P20-v2,Mir-154,12,109705565,109705619,+
5036,Mus_musculus,Hsa-Mir-193-P1b,Mir-193,16,13267396,13267453,+
5037,Mus_musculus,Hsa-Mir-374-P2,Mir-374,X,102616688,102616739,-
5038,Mus_musculus,Hsa-Mir-376-P2,Mir-376,12,109688484,109689166,+
5039,Mus_musculus,Hsa-Mir-296,Mir-296,2,174108851,174108906,-
5040,Mus_musculus,Hsa-Mir-199-P2-v3,Mir-199,9,21407794,21407855,-
5041,Mus_musculus,Hsa-Mir-124-P2-v2,Mir-124,3,17849849,17849905,+
5042,Mus_musculus,Hsa-Mir-34-P3c,Mir-34,13,113172541,113172602,+
5043,Mus_musculus,Hsa-Mir-208-P2,Mir-208,14,55213167,55213223,-
5044,Mus_musculus,Hsa-Mir-154-P13,Mir-154,12,109676623,109676677,+
5045,Mus_musculus,Hsa-Mir-154-P2-v2,Mir-154,12,109677077,109677128,+
5046,Mus_musculus,Hsa-Mir-28-P1,Mir-28,16,24646617,24646677,+
5047,Mus_musculus,Hsa-Mir-154-P5,Mir-154,12,109709864,109709918,+
5048,Mus_musculus,Hsa-Mir-223,Mir-223,X,95286447,95286510,+
5049,Mus_musculus,Hsa-Mir-542-v2,Mir-542,X,52138293,52138349,-
5050,Mus_musculus,Hsa-Mir-27-P2,Mir-27,13,63448531,63448592,+
5051,Mus_musculus,Hsa-Mir-146-P2,Mir-146,19,46331228,46331286,+
5052,Mus_musculus,Hsa-Mir-92-P2b,Mir-92,X,51830572,51830634,-
5053,Mus_musculus,Hsa-Mir-338-P1,Mir-338,11,119905606,119905663,-
5054,Mus_musculus,Hsa-Mir-199-P3-v3,Mir-199,1,162045412,162045471,+
5055,Mus_musculus,Hsa-Mir-493,Mir-493,12,109546676,109546736,+
5056,Mus_musculus,Hsa-Mir-448,Mir-448,X,145941216,145941294,+
5057,Mus_musculus,Hsa-Mir-362-P1,Mir-362,X,7108223,7108281,-
5058,Mus_musculus,Hsa-Mir-96-P3-v2,Mir-96,6,30169671,30169730,-
5059,Mus_musculus,Hsa-Mir-10-P1a-v2,Mir-10,11,96208012,96208071,+
5060,Mus_musculus,Hsa-Mir-17-P3a,Mir-17,14,115281614,115281671,+
5061,Mus_musculus,Hsa-Mir-10-P2a,Mir-10,9,41442732,41442787,+
5062,Mus_musculus,Hsa-Mir-2355,Mir-2355,1,64102678,64102744,-
5063,Mus_musculus,Hsa-Let-7-P2b3,Let-7,X,150696224,150696301,+
5064,Mus_musculus,Hsa-Mir-101-P2-v1,Mir-101,19,29112702,29112757,+
5065,Mus_musculus,Hsa-Let-7-P1c,Let-7,16,77396559,77396624,+
5066,Anolis_carolinensis,Hsa-Mir-129-P1,Mir-129,chrUn0608,76647,76712,-
5067,Anolis_carolinensis,Hsa-Mir-193-P1a,Mir-193,chrUn0006,1030752,1030810,+
5068,Anolis_carolinensis,Hsa-Mir-133-P1-v2,Mir-133,chr4,151864299,151864357,+
5069,Anolis_carolinensis,Hsa-Mir-142-v3,Mir-142,chrUn0095,1405171,1405231,-
5070,Anolis_carolinensis,Hsa-Mir-17-P1a,Mir-17,chrUn0392,108267,108326,+
5071,Anolis_carolinensis,Hsa-Mir-142-v1,Mir-142,chrUn0095,1405171,1405231,-
5072,Anolis_carolinensis,Hsa-Mir-145,Mir-145,chr2,122657708,122657767,-
5073,Anolis_carolinensis,Hsa-Mir-135-P2,Mir-135,chr5,29776333,29776392,-
5074,Anolis_carolinensis,Hsa-Let-7-P2b1,Let-7,chrUn0033,748300,748376,-
5075,Anolis_carolinensis,Hsa-Mir-133-P1-v1,Mir-133,chr4,151864299,151864357,+
5076,Anolis_carolinensis,Hsa-Mir-383-v2,Mir-383,chr5,106709396,106709458,-
5077,Anolis_carolinensis,Hsa-Mir-31,Mir-31,chr2,61607440,61607497,+
5078,Anolis_carolinensis,Hsa-Mir-133-P2-v1,Mir-133,chr4,38863229,38863287,+
5079,Anolis_carolinensis,Hsa-Mir-126-v1,Mir-126,chrUn2302,6937,6995,-
5080,Anolis_carolinensis,Hsa-Mir-30-P2a,Mir-30,chr1,168132518,168132581,-
5081,Anolis_carolinensis,Hsa-Mir-130-P1a,Mir-130,chr1,91616120,91616181,-
5082,Anolis_carolinensis,Hsa-Mir-130-P1b,Mir-130,chrUn0090,1188364,1188426,-
5083,Anolis_carolinensis,Hsa-Mir-155,Mir-155,chr3,148357604,148357664,-
5084,Anolis_carolinensis,Hsa-Mir-147-v1,Mir-147,chrUn0314,18028,18087,-
5085,Anolis_carolinensis,Hsa-Mir-190-P1,Mir-190,chrUn1290,25405,25459,+
5086,Anolis_carolinensis,Hsa-Mir-122-as,Mir-122,chrUn0021,2690956,2691013,-
5087,Anolis_carolinensis,Hsa-Mir-10-P3c,Mir-10,chr3,153990143,153990203,-
5088,Anolis_carolinensis,Hsa-Mir-219-P2-as,Mir-219,chrUn0884,36996,37060,-
5089,Anolis_carolinensis,Hsa-Mir-10-P3a,Mir-10,NC_014782.1,2579072,2579133,-
5090,Anolis_carolinensis,Hsa-Mir-17-P2a,Mir-17,chrUn0392,108404,108466,+
5091,Anolis_carolinensis,Hsa-Mir-489-v1,Mir-489,chr6,21750917,21750976,-
5092,Anolis_carolinensis,Hsa-Mir-124-P3-v1,Mir-124,chr4,153195203,153195261,+
5093,Anolis_carolinensis,Hsa-Mir-92-P2a,Mir-92,chr5,142964151,142964209,+
5094,Anolis_carolinensis,Hsa-Mir-103-P1,Mir-103,chr2,189292161,189292218,+
5095,Anolis_carolinensis,Hsa-Mir-126-v2,Mir-126,chrUn2302,6937,6995,-
5096,Anolis_carolinensis,Hsa-Mir-199-P1-v3,Mir-199,chrUn0571,95917,95976,+
5097,Anolis_carolinensis,Hsa-Mir-875,Mir-875,chrUn0202,621999,622053,+
5098,Anolis_carolinensis,Hsa-Mir-196-P2,Mir-196,chr2,72077192,72077249,-
5099,Anolis_carolinensis,Hsa-Mir-140-v2,Mir-140,chrUn0451,205833,205893,+
5100,Anolis_carolinensis,Hsa-Mir-9-P3,Mir-9,chrUn0252,370605,370664,+
5101,Anolis_carolinensis,Hsa-Mir-153-P2,Mir-153,chr6,6762624,6762684,-
5102,Anolis_carolinensis,Hsa-Mir-15-P1b,Mir-15,chr3,13039125,13039184,-
5103,Anolis_carolinensis,Hsa-Mir-103-P3,Mir-103,chrUn0027,2879,2938,-
5104,Anolis_carolinensis,Hsa-Mir-181-P2a,Mir-181,chrUn0019,716903,716963,-
5105,Anolis_carolinensis,Hsa-Mir-34-P1,Mir-34,chrUn0509,93372,93437,-
5106,Anolis_carolinensis,Hsa-Mir-19-P1,Mir-19,chrUn0392,108538,108594,+
5107,Anolis_carolinensis,Hsa-Mir-124-P3-v2,Mir-124,chr4,153195203,153195260,+
5108,Anolis_carolinensis,Hsa-Mir-9-P2,Mir-9,chr2,21613006,21613064,-
5109,Anolis_carolinensis,Hsa-Mir-221-P1,Mir-221,chr3,135996388,135996448,-
5110,Anolis_carolinensis,Hsa-Mir-122,Mir-122,chrUn0021,2690957,2691013,+
5111,Anolis_carolinensis,Hsa-Mir-148-P3,Mir-148,chr2,71202722,71202782,-
5112,Anolis_carolinensis,Hsa-Mir-196-P3,Mir-196,chrUn0083,1429557,1429618,+
5113,Anolis_carolinensis,Hsa-Mir-203-v2,Mir-203,chr1,5622447,5622506,-
5114,Anolis_carolinensis,Hsa-Mir-34-P2b,Mir-34,chrUn0329,196053,196106,-
5115,Anolis_carolinensis,Hsa-Mir-199-P3-v2,Mir-199,chrUn1938,4078,4137,+
5116,Anolis_carolinensis,Hsa-Mir-199-P2-v1,Mir-199,chr2,80766239,80766301,-
5117,Anolis_carolinensis,Hsa-Let-7-P2c2,Let-7,chr5,51075559,51075635,-
5118,Anolis_carolinensis,Hsa-Mir-101-P1-v1,Mir-101,chr4,98411454,98411509,+
5119,Anolis_carolinensis,Hsa-Mir-133-P2-v2,Mir-133,chr4,38863229,38863287,+
5120,Anolis_carolinensis,Hsa-Mir-10-P3b,Mir-10,chrUn0412,274396,274454,+
5121,Anolis_carolinensis,Hsa-Mir-10-P2c,Mir-10,chr3,154034471,154034530,-
5122,Anolis_carolinensis,Hsa-Mir-187,Mir-187,chr6,57644277,57644333,-
5123,Anolis_carolinensis,Hsa-Mir-30-P2c,Mir-30,chr4,1747987,1748046,-
5124,Anolis_carolinensis,Hsa-Let-7-P1a,Let-7,NC_014782.1,2619239,2619305,-
5125,Anolis_carolinensis,Hsa-Mir-21,Mir-21,chrUn0278,228468,228527,-
5126,Anolis_carolinensis,Hsa-Mir-214-v1,Mir-214,chrUn1938,14629,14690,+
5127,Anolis_carolinensis,Hsa-Mir-30-P2b,Mir-30,chrUn0116,254253,254312,+
5128,Anolis_carolinensis,Hsa-Mir-26-P3,Mir-26,chr1,88581327,88581387,-
5129,Anolis_carolinensis,Hsa-Mir-133-P3-v2,Mir-133,chr1,122859610,122859667,+
5130,Anolis_carolinensis,Hsa-Mir-142-v4,Mir-142,chrUn0095,1405168,1405231,-
5131,Anolis_carolinensis,Hsa-Mir-29-P2a,Mir-29,chr5,1037470,1037533,-
5132,Anolis_carolinensis,Hsa-Mir-101-P1-v2,Mir-101,chr4,98411453,98411510,+
5133,Anolis_carolinensis,Hsa-Mir-137-P1-v1,Mir-137,chr4,92342051,92342109,-
5134,Anolis_carolinensis,Hsa-Mir-490,Mir-490,chrUn0227,442482,442543,-
5135,Anolis_carolinensis,Hsa-Mir-194-P1,Mir-194,chrUn0353,154424,154482,-
5136,Anolis_carolinensis,Hsa-Mir-221-P2,Mir-221,chr3,135997331,135997392,-
5137,Anolis_carolinensis,Hsa-Mir-203-v1,Mir-203,chr1,5622447,5622506,-
5138,Anolis_carolinensis,Hsa-Mir-202,Mir-202,chrUn0070,426464,426521,-
5139,Anolis_carolinensis,Hsa-Mir-1-P3,Mir-1,chr1,122853041,122853099,+
5140,Anolis_carolinensis,Hsa-Mir-192-P2,Mir-192,chr1,243290668,243290728,-
5141,Anolis_carolinensis,Hsa-Mir-137-P1-v2,Mir-137,chr4,92342050,92342109,-
5142,Anolis_carolinensis,Hsa-Mir-29-P1b,Mir-29,chrUn0063,1943487,1943545,+
5143,Anolis_carolinensis,Hsa-Mir-139,Mir-139,chrUn0503,186507,186565,-
5144,Anolis_carolinensis,Hsa-Mir-138-P2,Mir-138,chrUn0483,287394,287461,+
5145,Anolis_carolinensis,Hsa-Mir-430-P2,Mir-430,chr5,142962982,142963040,+
5146,Anolis_carolinensis,Hsa-Mir-130-P2a,Mir-130,chrUn0492,336514,336573,-
5147,Anolis_carolinensis,Hsa-Mir-143,Mir-143,chr2,122658943,122658997,-
5148,Anolis_carolinensis,Hsa-Mir-455,Mir-455,chrUn0206,893168,893225,-
5149,Anolis_carolinensis,Hsa-Let-7-P2a3,Let-7,chr1,205026175,205026245,-
5150,Anolis_carolinensis,Hsa-Mir-24-P2,Mir-24,chr2,40591325,40591384,-
